,LOGIST_REGRESSION_RLOG,CLASSIF_RLog
1775,0.010609516866838845,0
1776,0.020708994584116836,0
1777,0.0033659161728266545,0
1778,0.011037127634936783,0
1779,0.47318535171692977,0
1780,0.03056660518066546,0
1781,0.03852617441718367,0
1782,0.0191493370115202,0
1783,0.03269078056755629,0
1784,0.016367818057258614,0
1785,0.029873816517139672,0
1786,0.08007284669379755,0
1787,0.015554926987001363,0
1788,0.03663436267030331,0
1789,0.016367818057258614,0
1790,0.013105303924849463,0
1791,0.013444314769874378,0
1792,0.0010473481931214566,0
1793,0.0056599533579655345,0
1794,0.005896920174667996,0
1795,0.0236362519878085,0
1796,0.020425712456724067,0
1797,0.09497191120088283,0
1798,0.019191508277337208,0
1799,0.5007245701608412,1
1800,0.018160826023083235,0
1801,0.011037127634936783,0
1802,0.002228482706341937,0
1803,0.018928582894847484,0
1804,0.05866344498396556,0
1805,0.007574606348710254,0
1806,0.028711520618542586,0
1807,0.007771674562043957,0
1808,0.1083478481498794,0
1809,0.014179809210156026,0
1810,0.06567236008107018,0
1811,0.01573696704738631,0
1812,0.011481773014968714,0
1813,0.005088420734569925,0
1814,0.03616047831852807,0
1815,0.011037127634936783,0
1816,0.008931641537013665,0
1817,0.009667299862566248,0
1818,0.01795125893113802,0
1819,0.38214156164143,0
1820,0.12156342843720161,0
1821,0.09280028383397482,0
1822,0.006078298367980479,0
1823,0.5759472606920323,1
1824,0.2605218327675011,0
1825,0.015331834209707337,0
1826,0.0030522329404915555,0
1827,0.009644768506945645,0
1828,0.5297611244948285,1
1829,0.04387525604790594,0
1830,0.03809071824807866,0
1831,0.4894084051495608,0
1832,0.5026750283439321,1
1833,0.679188853457433,1
1834,0.21489162388412766,0
1835,0.44268276795498157,0
1836,0.02714918796459293,0
1837,0.5392579771231504,1
1838,0.4435587839469358,0
1839,0.17100051467144597,0
1840,0.0012174009608444632,0
1841,0.031446604942402465,0
1842,0.010165127736871095,0
1843,0.6520282722433692,1
1844,0.019415268071744016,0
1845,0.04265698397027255,0
1846,0.01690240565936501,0
1847,0.6900825240809185,1
1848,0.026927896307970413,0
1849,0.7734837251990042,1
1850,0.037007197241174794,0
1851,0.020723141493580732,0
1852,0.01616889630533848,0
1853,0.005583361509186812,0
1854,0.5206856081788788,1
1855,0.5327045931632715,1
1856,0.03869267436563826,0
1857,0.04921218708810285,0
1858,0.01129690546562693,0
1859,0.0018657285049786137,0
1860,0.39412401200874775,0
1861,0.5955567549476688,1
1862,0.08179418407389662,0
1863,0.29490999607261137,0
1864,0.617969702790729,1
1865,0.09481688042976141,0
1866,0.18303568859839187,0
1867,0.2932667847630621,0
1868,0.022135480805954347,0
1869,0.15671354295178438,0
1870,0.0016796616233833578,0
1871,0.013665407808163105,0
1872,0.2696276071079776,0
1873,0.4997200462207795,0
1874,0.03627945330794873,0
1875,0.0047593244465984706,0
1876,0.18379273672528218,0
1877,0.4099478069103777,0
1878,0.004845788016846254,0
1879,0.028623374109322433,0
1880,0.7542442237783719,1
1881,0.002245519057469417,0
1882,0.7098095733642937,1
1883,0.24693197566168437,0
1884,0.007412075255392417,0
1885,0.005042278751387186,0
1886,0.09583622399568649,0
1887,0.5357620692135873,1
1888,0.008910809336042016,0
1889,0.5128925223700079,1
1890,0.08979955057679266,0
1891,0.08916471193185528,0
1892,0.0722845015318157,0
1893,0.7518028488141609,1
1894,0.6900825240809185,1
1895,0.0042256551767169545,0
1896,0.7364161245454213,1
1897,0.07591116228668,0
1898,0.079043059759562,0
1899,0.7149211886991754,1
1900,0.11199490205047194,0
1901,0.4076331800219726,0
1902,0.0600563476034877,0
1903,0.34438781008273794,0
1904,0.6466455454553732,1
1905,0.04264128637439188,0
1906,0.2713186934807478,0
1907,0.3412196201411341,0
1908,0.8067647174999463,1
1909,0.020723141493580732,0
1910,0.07421984432014728,0
1911,0.004608172577096378,0
1912,0.1477375250615745,0
1913,0.3125523217944594,0
1914,0.05166461855614109,0
1915,0.005593818395193344,0
1916,0.6875489273207234,1
1917,0.04221417854698419,0
1918,0.0009529132422164519,0
1919,0.04045010601997954,0
1920,0.43285139147117235,0
1921,0.45255926112691086,0
1922,0.05006713661235054,0
1923,0.7125060542204241,1
1924,0.12313646129536165,0
1925,0.3140151719491063,0
1926,0.301066932487543,0
1927,0.43285139147117235,0
1928,0.21318278509290256,0
1929,0.00270846238990305,0
1930,0.6088071789853755,1
1931,0.3987630873723698,0
1932,0.13229578898565714,0
1933,0.13561281993382868,0
1934,0.17753774577796427,0
1935,0.3134163134247306,0
1936,0.035991412583380775,0
1937,0.33348065563362883,0
1938,0.2524533882015666,0
1939,0.28140887983148294,0
1940,0.0491684282616066,0
1941,0.3974870323129473,0
1942,0.011963401692909497,0
1943,0.6549167248286962,1
1944,0.3953963557817457,0
1945,0.010878114312499961,0
1946,0.09476958811232848,0
1947,0.008232239592178121,0
1948,0.0036262806361135975,0
1949,0.014546205902325103,0
1950,0.0330248564271038,0
1951,0.023918174813715037,0
1952,0.3417239570152765,0
1953,0.004789120527406432,0
1954,0.11322580325377626,0
1955,0.4400906835459561,0
1956,0.03590818559458211,0
1957,0.0059721688219639526,0
1958,0.09254001885732913,0
1959,0.2734021207130888,0
1960,0.21022537838550154,0
1961,0.7341153663712356,1
1962,0.07987120236907758,0
1963,0.020153816466699812,0
1964,0.31814040132933774,0
1965,0.08179418407389662,0
1966,0.08285658849880619,0
1967,0.41335373187223473,0
1968,0.03909956558904987,0
1969,0.2785738838921445,0
1970,0.0891334931431684,0
1971,0.03707348131856456,0
1972,0.0014684977429748219,0
1973,0.180822264578847,0
1974,0.012843465196383925,0
1975,0.014546205902325103,0
1976,0.34941050656141165,0
1977,0.045804589011450896,0
1978,0.5582350339194728,1
1979,0.11804129330206982,0
1980,0.020804840763539015,0
1981,0.23116694455827785,0
1982,0.09266046164530276,0
1983,0.010584812978696661,0
1984,0.8045629237351993,1
1985,0.0428342004888475,0
1986,0.6761169929088731,1
1987,0.5335881939684967,1
1988,0.06382010319275938,0
1989,0.681272057106821,1
1990,0.041308490724777915,0
1991,0.6174400743514493,1
1992,0.5736065109541184,1
1993,0.025945567874414446,0
1994,0.020996121312667333,0
1995,0.017228955656087567,0
1996,0.006014764275375924,0
1997,0.4659709464566999,0
1998,0.6020886231532087,1
1999,0.5236348027014011,1
2000,0.07510018057249712,0
2001,0.016221061699212235,0
2002,0.10944653279015104,0
2003,0.6900825240809185,1
2004,0.6696385860293362,1
2005,0.06724725419708429,0
2006,0.005726865722457535,0
2007,0.5435149155547041,1
2008,0.45930386770405723,0
2009,0.5632573551010195,1
2010,0.09125735725038467,0
2011,0.046604328983103606,0
2012,0.5526452358982106,1
2013,0.047269199970318546,0
2014,0.20260580404625883,0
2015,0.44268276795498157,0
2016,0.42972271907662046,0
2017,0.8304621795947068,1
2018,0.5984005876456544,1
2019,0.4490775824721076,0
2020,0.05784066211644307,0
2021,0.09243030338950274,0
2022,0.054404122853286205,0
2023,0.09372775086749309,0
2024,0.09954733648411923,0
2025,0.0722845015318157,0
2026,0.08594313837289634,0
2027,0.7828064140424872,1
2028,0.23679020721184857,0
2029,0.16053353609750115,0
2030,0.4294024046190185,0
2031,0.5396990333668106,1
2032,0.2734021207130888,0
2033,0.08353962807781119,0
2034,0.1945089710808799,0
2035,0.7540018407879561,1
2036,0.35939925616504004,0
2037,0.3234951918188176,0
2038,0.020996121312667333,0
2039,0.29490999607261137,0
2040,0.09125735725038467,0
2041,0.7259858509684378,1
2042,0.029468939679819464,0
2043,0.008446271806371381,0
2044,0.04654628139688206,0
2045,0.28828450561695823,0
2046,0.0360823913218036,0
2047,0.6903620237181732,1
2048,0.03170382116186731,0
2049,0.6362340023904851,1
2050,0.35939925616504004,0
2051,0.01379043108255463,0
2052,0.33229804614504077,0
2053,0.4294024046190185,0
2054,0.06137396548180508,0
2055,0.14559905319677297,0
2056,0.006077480787854821,0
2057,0.020983589158660675,0
2058,0.1313150576811976,0
2059,0.3327958579588363,0
2060,0.2142932972651862,0
2061,0.00017162375868646284,0
2062,0.307117800055631,0
2063,0.6182782631088714,1
2064,0.02107791114198656,0
2065,0.2734021207130888,0
2066,0.027051286498463497,0
2067,0.10957400802936067,0
2068,0.024994302578377238,0
2069,0.08923968006382903,0
2070,0.43674356852213414,0
2071,0.35106339964852334,0
2072,0.2170514937827626,0
2073,0.8150451976873494,1
2074,0.18681485202183856,0
2075,0.3178569016296615,0
2076,0.3412196201411341,0
2077,0.7494150698676177,1
2078,0.7830285827559738,1
2079,0.540580814686447,1
2080,0.02280403639359631,0
2081,0.5864435460350654,1
2082,0.4314871880908469,0
2083,0.12595850419265267,0
2084,0.6673087752746751,1
2085,0.12621812824207568,0
2086,0.6848021589039538,1
2087,0.2790861855239732,0
2088,0.6088071789853755,1
2089,0.31834339392982414,0
2090,0.4037018914182282,0
2091,0.05656577944024281,0
2092,0.020996121312667333,0
2093,0.14485544924988467,0
2094,0.07798959003406518,0
2095,0.0016095352222534195,0
2096,0.04781053150018311,0
2097,0.3117900636965543,0
2098,0.6603445221626715,1
2099,0.0762677301538065,0
2100,0.38891518357019966,0
2101,0.03220822334290422,0
2102,0.5206856081788788,1
2103,0.30413342260660997,0
2104,0.0056805807846075475,0
2105,0.0049722163784638946,0
2106,0.520359358691506,1
2107,0.057129430527733095,0
2108,0.25658095301316947,0
2109,0.07614863641842387,0
2110,0.04797240406033584,0
2111,0.047269199970318546,0
2112,0.0012189914470798421,0
2113,0.1556128097153724,0
2114,0.20414590619222603,0
2115,0.016867808120077186,0
2116,0.7126976665482525,1
2117,0.10194474935551764,0
2118,0.19132741945877663,0
2119,0.09826241863670956,0
2120,0.32736161243797823,0
2121,0.07419343187544532,0
2122,0.40032122557913863,0
2123,0.4002915942252627,0
2124,0.06988149881953686,0
2125,0.5692932452269128,1
2126,0.5042401780096721,1
2127,0.10673514231763997,0
2128,0.6786999693086022,1
2129,0.45736693069174367,0
2130,0.03551322186896472,0
2131,0.4278118262470235,0
2132,0.47894837025896475,0
2133,0.4169720861659152,0
2134,0.062160149418776726,0
2135,0.0707151530741677,0
2136,0.5026750283439321,1
2137,0.0028959951501593873,0
2138,0.0015125002532322513,0
2139,0.38546738673429365,0
2140,0.21557030667688995,0
2141,0.40160031464711554,0
2142,0.046956329402498824,0
2143,0.0016116371897406526,0
2144,0.08403209228312465,0
2145,0.12490223886231978,0
2146,0.17966947533839644,0
2147,0.2166496442329214,0
2148,0.05192326699718133,0
2149,0.5470018046512015,1
2150,0.6903620237181732,1
2151,0.2972375475147834,0
2152,0.6583820460207958,1
2153,0.07467280351272412,0
2154,0.059444860480854046,0
2155,0.07798959003406518,0
2156,0.4083503318922341,0
2157,0.010334999178888641,0
2158,0.050979932620665594,0
2159,0.030734503514209838,0
2160,0.463030842911314,0
2161,0.007784615627115959,0
2162,0.7368512387852144,1
2163,0.046645917767317656,0
2164,0.1293927321961792,0
2165,0.4029209519354542,0
2166,0.08091083060542527,0
2167,0.23367575871959234,0
2168,0.37317061629416454,0
2169,0.03042286767652871,0
2170,0.004538470560793228,0
2171,0.0656335213936736,0
2172,0.4058805288951232,0
2173,0.6364283176963922,1
2174,0.09243030338950274,0
2175,0.404129324671653,0
2176,0.013624711186198195,0
2177,0.10181359274058185,0
2178,0.7096168196672957,1
2179,0.3974870323129473,0
2180,0.8379311776876466,1
2181,0.2762046352388252,0
2182,0.6784148464021778,1
2183,0.5435149155547041,1
2184,0.15320190377711138,0
2185,0.404129324671653,0
2186,0.3021103446772332,0
2187,0.3362173891955573,0
2188,0.05861180028861289,0
2189,0.6814751803348115,1
2190,0.011594145337490456,0
2191,0.508567555975965,1
2192,0.10446113502209606,0
2193,0.046381767746245674,0
2194,0.013436228271315475,0
2195,0.28167329466120355,0
2196,0.01746869292111029,0
2197,0.09026611635791597,0
2198,0.019213457766980392,0
2199,0.17370648132050168,0
2200,0.22636984726149922,0
2201,0.48020137547660047,0
2202,0.6552120932793708,1
2203,0.6756256632534746,1
2204,0.006310369062240266,0
2205,0.2476799269360539,0
2206,0.3602169863060222,0
2207,0.001767809403280096,0
2208,0.04571358249163223,0
2209,0.03542993213026027,0
2210,0.001303045020267267,0
2211,0.027026111004865117,0
2212,0.17701997399981675,0
2213,0.0861586766189203,0
2214,0.0033218627364978845,0
2215,0.17734695134358308,0
2216,0.45175541194426044,0
2217,0.04264128637439188,0
2218,0.041649234260766214,0
2219,0.2037817586041442,0
2220,0.09778067912096854,0
2221,0.16810562579507873,0
2222,0.45986090515168493,0
2223,0.004681532492853262,0
2224,0.12763163064189417,0
2225,0.06227491178304228,0
2226,0.5233087228249961,1
2227,0.608495810633634,1
2228,0.3412196201411341,0
2229,0.38462679599790195,0
2230,0.5560039313623488,1
2231,0.42307260829301657,0
2232,0.017940510888373878,0
2233,0.7262458159922768,1
2234,0.5036795119196638,1
2235,0.7067105012243056,1
2236,0.3505526193199667,0
2237,0.008479745802373831,0
2238,0.5886510079383948,1
2239,0.22245413643884746,0
2240,0.009429131396040487,0
2241,0.09045509080336564,0
2242,0.019684818059006848,0
2243,0.7391367352980701,1
2244,0.25083119760647477,0
2245,0.761980155902895,1
2246,0.6525369628477296,1
2247,0.04618063324303812,0
2248,0.4363068981281828,0
2249,0.715111834968633,1
2250,0.4079488656012173,0
2251,0.6948038309118596,1
2252,0.005910720286438428,0
2253,0.44265231555262574,0
2254,0.4661799019751129,0
2255,0.5997919034642858,1
2256,0.05233892047898665,0
2257,0.05951798967769896,0
2258,0.0231231073637553,0
2259,0.0655844615668466,0
2260,0.16875054521790742,0
2261,0.06310120843976885,0
2262,0.06530426255286213,0
2263,0.345802801108891,0
2264,0.05970014990667256,0
2265,0.5727380171936023,1
2266,0.15043595102998059,0
2267,0.26579400938341924,0
2268,0.05268067455462209,0
2269,0.43070767539236265,0
2270,0.013976158729661755,0
2271,0.008696370450094174,0
2272,0.009894095432988699,0
2273,0.43285139147117235,0
2274,0.2627814885505072,0
2275,0.2607737439853936,0
2276,0.5039133996916421,1
2277,0.0027405781923072895,0
2278,0.6699277043039009,1
2279,0.039560686066216454,0
2280,0.02449089977860939,0
2281,0.06310120843976885,0
2282,0.0652074183660578,0
2283,0.022653004012824118,0
2284,0.6149538147816568,1
2285,0.5460059701032365,1
2286,0.28828450561695823,0
2287,0.03573177249433582,0
2288,0.1873547510273089,0
2289,0.12620562847142702,0
2290,0.04589678723429151,0
2291,0.6784148464021778,1
2292,0.47725172570230656,0
2293,0.6149538147816568,1
2294,0.22414379673983376,0
2295,0.38838229109263966,0
2296,0.0762677301538065,0
2297,0.12492028033762641,0
2298,0.09144352244734287,0
2299,0.6215916706876946,1
2300,0.18950527900462838,0
2301,0.6701345566705249,1
2302,0.012607264467716355,0
2303,0.5132190995961938,1
2304,0.04575441453855102,0
2305,0.19383716099233664,0
2306,0.042392542606306885,0
2307,0.3920395145643553,0
2308,0.6704234545205803,1
2309,0.5107093581967671,1
2310,0.05639708361884235,0
2311,0.012310665004855875,0
2312,0.3511700469078195,0
2313,0.36294551537889,0
2314,0.47374447379110235,0
2315,0.5472336287907261,1
2316,0.5718291183643727,1
2317,0.289619403627237,0
2318,0.06097866839144614,0
2319,0.20119786381496735,0
2320,0.07685169114478736,0
2321,0.0656335213936736,0
2322,0.38214156164143,0
2323,0.0869799939975049,0
2324,0.0330248564271038,0
2325,0.45736693069174367,0
2326,0.16293101384635328,0
2327,0.75918133303729,1
2328,0.13048486643417026,0
2329,0.04766169909890366,0
2330,0.0027086209885768247,0
2331,0.6059885164026158,1
2332,0.3415135250590809,0
2333,0.4704728899243758,0
2334,0.46516351692820496,0
2335,0.36209658584642374,0
2336,0.3005951994357955,0
2337,0.3209138402648562,0
2338,0.005910720286438428,0
2339,0.4268285271486657,0
2340,0.32049166212428687,0
2341,0.20838331636332214,0
2342,0.1080833658178594,0
2343,0.005993927243747766,0
2344,0.5799246067404836,1
2345,0.07043901302469686,0
2346,0.02984671332304574,0
2347,0.014759310455764557,0
2348,0.05658630009565753,0
2349,0.020178485898450452,0
2350,0.068655702541445,0
2351,0.39130506423843014,0
2352,0.03148644367077921,0
2353,0.6668106683690918,1
2354,0.019246929541061893,0
2355,0.048658216721202206,0
2356,0.4439969955086962,0
2357,0.5896236064222762,1
2358,0.2764660414369288,0
2359,0.10710590083524692,0
2360,0.6154847417128172,1
2361,0.05140383362077421,0
2362,0.27366187738841796,0
2363,0.6188074475449491,1
2364,0.0825801172369764,0
2365,0.07900682959767182,0
2366,0.06155637555595873,0
2367,0.27888617537246707,0
2368,0.0016116371897406526,0
2369,0.005614206157028103,0
2370,0.01920463887755303,0
2371,0.24931161932594875,0
2372,0.7234410662339826,1
2373,0.08708488348536185,0
2374,0.13429583085249203,0
2375,0.06145872551972467,0
2376,0.684519934000647,1
2377,0.07449640566251613,0
2378,0.051600609299639826,0
2379,0.0017431660095762387,0
2380,0.0016987024232238263,0
2381,0.20703407625285408,0
2382,0.002793262494987875,0
2383,0.7873937268146913,1
2384,0.3060505121972547,0
2385,0.35076565406372645,0
2386,0.007509281252531129,0
2387,0.4199622791656867,0
2388,0.6699277043039009,1
2389,0.07857955766957153,0
2390,0.6245873067030197,1
2391,0.10820944626120195,0
2392,0.27420105587763266,0
2393,0.003971957572451675,0
2394,0.5864435460350654,1
2395,0.10418617354589878,0
2396,0.011615405948638123,0
2397,0.6817588627135776,1
2398,0.009544868517169559,0
2399,0.0656335213936736,0
2400,0.013777712401936598,0
2401,0.016892107248885565,0
2402,0.3602169863060222,0
2403,0.5594727439948701,1
2404,0.005757590443640599,0
2405,0.5303198017789743,1
2406,0.1998232560850218,0
2407,0.008132100363508029,0
2408,0.0022744132126959788,0
2409,0.0051531150116861275,0
2410,0.2326179984982942,0
2411,0.061480905539864746,0
2412,0.15503520139630406,0
2413,0.35991578309591327,0
2414,0.05482628292634065,0
2415,0.019914212725529287,0
2416,0.4075202953861137,0
2417,0.024219172018908296,0
2418,0.08164658285164311,0
2419,0.0024986845295411862,0
2420,0.14134489723734073,0
2421,0.002219191756562316,0
2422,0.13905007205957046,0
2423,0.10515505463149072,0
2424,0.5466778725661333,1
2425,0.12490223886231978,0
2426,0.5206856081788788,1
2427,0.0871582702662792,0
2428,0.10378361866943593,0
2429,0.09012851394826243,0
2430,0.5241942212901268,1
2431,0.011474589095331434,0
2432,0.39334937845193724,0
2433,0.32140280685278916,0
2434,0.2764660414369288,0
2435,0.11095363651671186,0
2436,0.019666771494630888,0
2437,0.31227152119712315,0
2438,0.5335881939684967,1
2439,0.0009985171404930124,0
2440,0.019603745837700286,0
2441,0.6401927785855136,1
2442,0.025148967969726554,0
2443,0.15285090610267857,0
2444,0.23116694455827785,0
2445,0.008465075871477717,0
2446,0.10181359274058185,0
2447,0.06566540573787695,0
2448,0.005657873573166337,0
2449,0.2105570707431918,0
2450,0.4552406962921803,0
2451,0.0007070592999049718,0
2452,0.29245813373921664,0
2453,0.38130372344590063,0
2454,0.7393170923295603,1
2455,0.42307260829301657,0
2456,0.028608925084296636,0
2457,0.47023981082663596,0
2458,0.7098095733642937,1
2459,0.7757754430106404,1
2460,0.026653796586195228,0
2461,0.01462068875923872,0
2462,0.6121512260690748,1
2463,0.032150347480909267,0
2464,0.1823603774140459,0
2465,0.05089815055638265,0
2466,0.4794320081168881,0
2467,0.7100787565261533,1
2468,0.4832691524891579,0
2469,0.038540418096642895,0
2470,0.08050151654911161,0
2471,0.3602169863060222,0
2472,0.026962169783804765,0
2473,0.08594313837289634,0
2474,0.11533747676482795,0
2475,0.027709952310506516,0
2476,0.008937816427470172,0
2477,0.3566824602720369,0
2478,0.43953810641891916,0
2479,0.00563127859602355,0
2480,0.06775754300868664,0
2481,0.016651490539301393,0
2482,0.1397968003652984,0
2483,0.5698430919106299,1
2484,0.14366290862808226,0
2485,0.5101489008814054,1
2486,0.012598586683951177,0
2487,0.004771714652510854,0
2488,0.10339342305912702,0
2489,0.3671363889377426,0
2490,0.5494896031774871,1
2491,0.012083063403152884,0
2492,0.1658605026175048,0
2493,0.4055250557886509,0
2494,0.6271359837707176,1
2495,0.009667299862566248,0
2496,0.05574398493046465,0
2497,0.2682906652722201,0
2498,0.029069385674563648,0
2499,0.2900182714064959,0
2500,0.013268188645683122,0
2501,0.038022687257210155,0
2502,0.022995802547961366,0
2503,0.684519934000647,1
2504,0.6583820460207958,1
2505,0.42437294827618116,0
2506,0.5107093581967671,1
2507,0.6401927785855136,1
2508,0.011952347628712345,0
2509,0.04431839240724188,0
2510,0.016607159822620576,0
2511,0.43372309297627165,0
2512,0.09704494477746463,0
2513,0.1644598900042202,0
2514,0.07987120236907758,0
2515,0.5373189341054844,1
2516,0.3509568993259593,0
2517,0.36357255106798414,0
2518,0.2821273113134226,0
2519,0.6993071701972268,1
2520,0.6699277043039009,1
2521,0.03567353205547272,0
2522,0.4833860454775807,0
2523,0.008132100363508029,0
2524,0.060078053912423185,0
2525,0.21467116412879608,0
2526,0.07756735605126856,0
2527,0.4037018914182282,0
2528,0.07178866525284486,0
2529,0.2406433145426387,0
2530,0.7257996913403643,1
2531,0.09243030338950274,0
2532,0.0004059802212817916,0
2533,0.0322489948156318,0
2534,0.4028083454132747,0
2535,0.37924458911768427,0
2536,0.044302111712663794,0
2537,0.025148967969726554,0
2538,0.0282859846596705,0
2539,0.32417014990721055,0
2540,0.002434996657644551,0
2541,0.03263206682254913,0
2542,0.6456199325763886,1
2543,0.41708574587162905,0
2544,0.06229736680736696,0
2545,0.03707348131856456,0
2546,0.5946620438352058,1
2547,0.05644620865557837,0
2548,0.3782991160417742,0
2549,0.4400906835459561,0
2550,0.21727372173915427,0
2551,0.5830288265979363,1
2552,0.06472789380873636,0
2553,0.13229578898565714,0
2554,0.7231794529638098,1
2555,0.4672963414678626,0
2556,0.019131771782509757,0
2557,0.4535549308335204,0
2558,0.1929592579290454,0
2559,0.26579400938341924,0
2560,0.08446808084152342,0
2561,0.4762493734954853,0
2562,0.20135899953490194,0
2563,0.0070251157787350185,0
2564,0.43070767539236265,0
2565,0.039015388674130486,0
2566,0.08803828647073626,0
2567,0.16781526026338578,0
2568,0.028124636596213757,0
2569,0.7044494129953092,1
2570,0.13533686458110494,0
2571,0.0018878704414330614,0
2572,0.058488172676582316,0
2573,0.30654123246442333,0
2574,0.6426107808987054,1
2575,0.014945948869099822,0
2576,0.013791972664679233,0
2577,0.14517478158176925,0
2578,0.01362360923912074,0
2579,0.006900036004785669,0
2580,0.2687311808750439,0
2581,0.05563315892465989,0
2582,0.0033562687394964466,0
2583,0.10655713153421158,0
2584,0.2605218327675011,0
2585,0.047269199970318546,0
2586,0.07056791002979874,0
2587,0.013259062046023437,0
2588,0.25980712017975965,0
2589,0.369473355532559,0
2590,0.6366447771894534,1
2591,0.38773853561007615,0
2592,0.05489892446790224,0
2593,0.7464290609568088,1
2594,0.059341043280750905,0
2595,0.020458410875524816,0
2596,0.5941213255053774,1
2597,0.5367613099110615,1
2598,0.046123087856708586,0
2599,0.1522421004541391,0
2600,0.010859340654963861,0
2601,0.21147148904600327,0
2602,0.002851949900239504,0
2603,0.03227820689276272,0
2604,0.19216044951494665,0
2605,0.04229920981383257,0
2606,0.001914555619466266,0
2607,0.015120971497643246,0
2608,0.38462679599790195,0
2609,0.037242185930547705,0
2610,0.3686467202375281,0
2611,0.05216312134071544,0
2612,0.0191493370115202,0
2613,0.5486861456762684,1
2614,0.0015071484665459885,0
2615,0.1020188751083631,0
2616,0.6930820561201373,1
2617,0.06452996727389876,0
2618,0.7257996913403643,1
2619,0.016388877177239396,0
2620,0.027243108657310187,0
2621,0.09975873549694808,0
2622,0.0070746178689486475,0
2623,0.01474752653845674,0
2624,0.07980247009834769,0
2625,0.08194836840460772,0
2626,0.0016553711054560466,0
2627,0.16810562579507873,0
2628,0.25396500406352784,0
2629,0.28828450561695823,0
2630,0.01239735051375157,0
2631,0.33229804614504077,0
2632,0.04550831694969503,0
2633,0.017705018354034326,0
2634,0.09031343406186494,0
2635,0.022160721265583397,0
2636,0.06445110192562689,0
2637,0.09717636143898337,0
2638,0.07258029119784112,0
2639,0.19422484521878788,0
2640,0.2305366086128029,0
2641,0.3816121544232481,0
2642,0.013442811517136775,0
2643,0.020280891652094502,0
2644,0.004306483824952274,0
2645,0.02223433062801608,0
2646,0.03139436390957547,0
2647,0.09906131634306997,0
2648,0.7071751535831374,1
2649,0.06464880328144151,0
2650,0.005657873573166337,0
2651,0.19132741945877663,0
2652,0.02163102616169625,0
2653,0.06310120843976885,0
2654,0.42228073349087086,0
2655,0.046645917767317656,0
2656,0.09462456283898532,0
2657,0.2698851096745726,0
2658,0.3323656989143595,0
2659,0.13523712916583414,0
2660,0.7897383989023123,1
2661,0.0016925345360069837,0
2662,0.00641027864385867,0
2663,0.13997713611102536,0
2664,0.34438781008273794,0
2665,0.7182327447402415,1
2666,0.10887410203933705,0
2667,0.24786673794341754,0
2668,0.7734837251990042,1
2669,0.4759233209907318,0
2670,0.002183378193283147,0
2671,0.41964388644003614,0
2672,0.010733108098559825,0
2673,0.4624732533441972,0
2674,0.11199490205047194,0
2675,0.5392579771231504,1
2676,0.010546566106107033,0
2677,0.8107677303658001,1
2678,0.10685983846941507,0
2679,0.04627326807125564,0
2680,0.6054528826841156,1
2681,0.013359898230301514,0
2682,0.058263639206329064,0
2683,0.6668106683690918,1
2684,0.022135480805954347,0
2685,0.01820086075478443,0
2686,0.07243504717751421,0
2687,0.009667299862566248,0
2688,0.06888905656610167,0
2689,0.03616047831852807,0
2690,0.0047593244465984706,0
2691,0.04168659455769537,0
2692,0.43575537446599155,0
2693,0.020708994584116836,0
2694,0.032649469401485755,0
2695,0.011037127634936783,0
2696,0.12299429904414755,0
2697,0.03455066073751745,0
2698,0.012598586683951177,0
2699,0.016367818057258614,0
2700,0.04057737841387981,0
2701,0.010609516866838845,0
2702,0.010609516866838845,0
2703,0.012598586683951177,0
2704,0.005657873573166337,0
2705,0.017023520728373792,0
2706,0.0019594409142411986,0
2707,0.03393492046989951,0
2708,0.009667299862566248,0
2709,0.012896079712050913,0
2710,0.00038797505914809954,0
2711,0.011481773014968714,0
2712,0.012994191740403992,0
2713,0.017260449615357096,0
2714,0.01513005639688142,0
2715,0.07149585302751629,0
2716,0.024883494691059452,0
2717,0.23851243559352567,0
2718,0.13840428963654836,0
2719,0.023284133800022467,0
2720,0.0024832436436130955,0
2721,0.013984565575311211,0
2722,0.022392781631240477,0
2723,0.025986456507557917,0
2724,0.05169162876660017,0
2725,0.41049042979362366,0
2726,0.019914212725529287,0
2727,0.17615394826260347,0
2728,0.12607403133167402,0
2729,0.2480412028292251,0
2730,0.4832691524891579,0
2731,0.0851208696733345,0
2732,0.42650875655880377,0
2733,0.4233917046110302,0
2734,0.5654804937507905,1
2735,0.0036262806361135975,0
2736,0.4589792499162611,0
2737,0.3496232208783504,0
2738,0.008037498195043234,0
2739,0.5138963256188311,1
2740,0.06010918386211488,0
2741,0.5136626020086311,1
2742,0.5058636939668456,1
2743,0.296213545885187,0
2744,0.16810562579507873,0
2745,0.6426107808987054,1
2746,0.03620606566924882,0
2747,0.2687311808750439,0
2748,0.022993256203235116,0
2749,0.49324973967875635,0
2750,0.6848021589039538,1
2751,0.037363975937202504,0
2752,0.06078045159919879,0
2753,0.6174400743514493,1
2754,0.4958776305545576,0
2755,0.018160826023083235,0
2756,0.41080679358091116,0
2757,0.44312080326495124,0
2758,0.009582654359200042,0
2759,0.10773260693219544,0
2760,0.0879983272198939,0
2761,0.116029581386881,0
2762,0.014133868146047347,0
2763,0.5980471749936178,1
2764,0.6549167248286962,1
2765,0.009558721061572158,0
2766,0.3822520887512611,0
2767,0.5824834853773194,1
2768,0.3101184113439386,0
2769,0.48917461118015126,0
2770,0.03494711700639923,0
